uuid,Members,Fully specified name:fr,Fully specified name:en,Short name:fr,Short name:en,Data class,Data type,_version:1,_order:860
399d6263-13a1-413b-a04a-a296346e841f,,"Bupivacaine Chlorhydr. (Marcaine), Isotonic",Bupivacaïne Chlorhydr. (Marcaine) isotonique 0.5% 100mg/20ml,"Bupivacaine Chlorhydr. (Marcaine), Isotonic",Bupivacaïne Chlorhydr. (Marcaine) isotonique 0.5% 100mg/20ml,Drug,N/A,,
fe7bbf0a-f758-402a-a318-431650de21bb,,Hyperbaric Bupivacaine,"Bupivacaïne hyperbare 0,5%/4ml",Hyperbaric Bupivacaine,"Bupivacaïne hyperbare 0,5%/4ml",Drug,N/A,,
b36bc556-0e72-4087-9286-556dea211399,,Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 0,25%",Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 0,25%",Drug,N/A,,
9ba92a5d-546c-4e2c-a2ca-3433f47c5e72,,Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 1%, Fl/20ml",Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 1%, Fl/20ml",Drug,N/A,,
6e0d2698-48f9-4791-bb06-f9542729a4c5,,Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 2%, Fl/20ml",Bupivacaine + Epinephrine,"Bupivacaïne+Epinéphrine 2%, Fl/20ml",Drug,N/A,,
2a54b219-fbe2-46fc-b843-61b5fc76bbce,,Buprenorphine,"Buprenorphine 0,2mg sublingual",Buprenorphine,"Buprenorphine 0,2mg sublingual",Drug,N/A,,
cd7150d5-5d59-4e53-b5e5-2a40a9ecfa12,,Buprenorphine,"Buprenorphine 0,3mg/ml",Buprenorphine,"Buprenorphine 0,3mg/ml",Drug,N/A,,
370cf1ec-9ae4-4867-bbb2-2fbce29e7b3b,,Calamine,Calamine,Calamine,Calamine,Drug,N/A,,
b1b9ad8c-56cc-4a10-b821-4588ffb73501,,Folinic Calcium,Calcium Folinique 15mg,Folinic Calcium,Calcium Folinique 15mg,Drug,N/A,,
6dcb20f0-a07a-46c3-ad3c-35965ae9c473,,Calcium Gluconate,Calcium Gluconate 10% 1g/10ml,Calcium Gluconate,Calcium Gluconate 10% 1g/10ml,Drug,N/A,,
964077bf-7d92-493b-9fa0-a25d36516ab1,,Capecitabine,Capecitabine 150mg,Capecitabine,Capecitabine 150mg,Drug,N/A,,
07d6a83c-3a1c-40e6-988a-d69ec5487f43,,Capecitabine,Capecitabine 500mg,Capecitabine,Capecitabine 500mg,Drug,N/A,,
a789f2ee-ac0b-4fe5-9e2d-fbb6983835b9,,Capreomycin,Capréomycine 1g,Capreomycin,Capréomycine 1g,Drug,N/A,,
d38162e3-91ac-4492-b06a-16b1ac2c46b2,,Captopril,Captopril 25mg,Captopril,Captopril 25mg,Drug,N/A,,
78e53b56-564b-4838-b26c-4751c7082fd0,,Captopril + Hydrochlorathiazide,Captopril+Hydrochlorathiazide 50mg+25mg,Captopril + Hydrochlorathiazide,Captopril+Hydrochlorathiazide 50mg+25mg,Drug,N/A,,
0a33138c-e16b-4839-9f7b-646e6f3334f3,,Carbamazepine,Carbamazepine 100mg/5ml,Carbamazepine,Carbamazepine 100mg/5ml,Drug,N/A,,
c46bdd09-588f-48d1-b244-1684776e53d6,,Carbamazepine,Carbamazépine 200mg,Carbamazepine,Carbamazépine 200mg,Drug,N/A,,
2d42df72-cf82-497c-a9d0-f62a5dbcd9fd,,Carbamazepine,Carbamazepine 400mg LP,Carbamazepine,Carbamazepine 400mg LP,Drug,N/A,,
94b7a9a2-b282-435a-b0fa-1de44a10fdac,,Carbazochrome,Carbazochrome 50mg,Carbazochrome,Carbazochrome 50mg,Drug,N/A,,
148a2d2f-98ac-4e4e-b192-a8dfc52e4a9f,,Carbimazole,Carbimazole 20mg,Carbimazole,Carbimazole 20mg,Drug,N/A,,
c0a4036a-405e-48ea-9be2-6d5030acf023,,Carbimazole,Carbimazole 5mg,Carbimazole,Carbimazole 5mg,Drug,N/A,,
b382de99-5981-4a10-8f99-f86edfa452fb,,Carbocysteine,Carbocystéïne 2%,Carbocysteine,Carbocystéïne 2%,Drug,N/A,,
8548ba0a-8b67-497b-be00-f518845936ca,,Carbocysteine,Carbocystéïne 2g/100ml FL/125ml,Carbocysteine,Carbocystéïne 2g/100ml FL/125ml,Drug,N/A,,
283d7156-6ebf-48ee-afd1-b46ff8a30c1c,,Carbocysteine,Carbocystéïne 5%,Carbocysteine,Carbocystéïne 5%,Drug,N/A,,
9a4cf9d7-3fa8-47f8-863c-4c1115e0e246,,Carbonate Calcium,Carbonate Calcium 300mg,Carbonate Calcium,Carbonate Calcium 300mg,Drug,N/A,,
bd1fe129-8b80-4ff1-8391-aa97838d89b6,,Carbonate Calcium,Carbonate Calcium 500mg,Carbonate Calcium,Carbonate Calcium 500mg,Drug,N/A,,
c9550f45-fc3f-41d8-9abe-e54292b06414,,Carvedilol,"Carvedilol 12,5mg",Carvedilol,"Carvedilol 12,5mg",Drug,N/A,,
78b74d90-f27d-4b5a-902d-c56c704483a1,,Carvedilol,Carvedilol 25mg,Carvedilol,Carvedilol 25mg,Drug,N/A,,
690cf2b9-7fb8-4ba5-8dc4-faa94aeb35ac,,Carvedilol,"Carvedilol 6,25mg",Carvedilol,"Carvedilol 6,25mg",Drug,N/A,,
8817728f-1bde-48a0-9814-01b0e3789969,,Cefotaxime,Cefotaxime 1000mg,Cefotaxime,Cefotaxime 1000mg,Drug,N/A,,
ffc1623b-7ea4-4bd9-8855-27d14e919d4e,,Cefotaxime,Cefotaxime 500mg,Cefotaxime,Cefotaxime 500mg,Drug,N/A,,
9e3027e2-f533-4f83-ae88-ca7185d514f9,,Ceftriaxone,"Ceftriaxone 1000mg/3,5ml",Ceftriaxone,"Ceftriaxone 1000mg/3,5ml",Drug,N/A,,
8a30cef4-3d0d-4c21-85c7-380f6290c132,,Ceftriaxone,"Ceftriaxone 250mg/ml, 500mg/2ml",Ceftriaxone,"Ceftriaxone 250mg/ml, 500mg/2ml",Drug,N/A,,
990016b3-e455-4ed8-aefa-372f4bab1acd,,Ceftriaxone,"Ceftriaxone Disodique, 1g",Ceftriaxone,"Ceftriaxone Disodique, 1g",Drug,N/A,,
c6c8f975-473d-4c2b-b668-7f42a80ed9c9,,Cefuroxime,Cefuroxime 125mg/5ml,Cefuroxime,Cefuroxime 125mg/5ml,Drug,N/A,,
4f14e0f0-2cb7-4ddd-a2be-e5c1fc1162c6,,Cefuroxime,Cefuroxime 250mg,Cefuroxime,Cefuroxime 250mg,Drug,N/A,,
6b0c1415-10b3-4632-a759-4bad343a7fb4,,Activated Carbon,Charbon activé 125mg capsule,Activated Carbon,Charbon activé 125mg capsule,Drug,N/A,,
57ce2e69-1749-4a11-bc74-173979a5b003,,Activated Carbon,Charbon activé 50g,Activated Carbon,Charbon activé 50g,Drug,N/A,,
bdf013cb-91db-40b5-99c5-f9f1ae78a8dc,,Chlorambucil,Chlorambucil 2mg,Chlorambucil,Chlorambucil 2mg,Drug,N/A,,
656afcf3-2217-475b-bceb-48daf04dbc27,,Chloramphenicol,"Chloramphénicol 250mg, sous blsiter",Chloramphenicol,"Chloramphénicol 250mg, sous blsiter",Drug,N/A,,
4eb36f18-e206-440e-8140-ba5b4b23bf54,,Chloramphenicol,"Chloramphénicol Huileux, 500mg, 2ml",Chloramphenicol,"Chloramphénicol Huileux, 500mg, 2ml",Drug,N/A,,
e1244085-f16c-4781-a8b9-2f1319e2a4e6,,Chloramphenicol,Chloramphénicol Succinate Sodique PPI 1g,Chloramphenicol,Chloramphénicol Succinate Sodique PPI 1g,Drug,N/A,,
d6868d5e-abfe-4509-b009-12f7973c8c36,,Chlorhexidine Digluconate,Chlorhexidine digluconate 20%,Chlorhexidine Digluconate,Chlorhexidine digluconate 20%,Drug,N/A,,
96f76192-2b68-4c9a-a5bf-9a2ae75448c9,,Chlorhexidine Digluconate,Chlorhexidine digluconate 5%,Chlorhexidine Digluconate,Chlorhexidine digluconate 5%,Drug,N/A,,
c16a6c6d-6c89-4898-81c4-2e0d05ec247e,,Chlorpheniramine,Chlorphéniramine 10mg/ml,Chlorpheniramine,Chlorphéniramine 10mg/ml,Drug,N/A,,
de6d6fe6-77c3-4b90-89f6-81ea9a613fa6,,Chlorpheniramine Maleate,"Chlorpheniramine Maléate 4mg, sous blister",Chlorpheniramine Maleate,"Chlorpheniramine Maléate 4mg, sous blister",Drug,N/A,,
efb4bbe5-0ad6-4914-996a-4bd7cac2b683,,Chlorpromazine,Chlorpromazine 100mg,Chlorpromazine,Chlorpromazine 100mg,Drug,N/A,,
46fb6db5-4f62-4e17-8354-2b91baad0156,,Chlorpromazine,Chlorpromazine 10mg,Chlorpromazine,Chlorpromazine 10mg,Drug,N/A,,
bebfcc68-3635-45cf-b4cb-27ef225bd589,,Chlorpromazine,Chlorpromazine 25mg,Chlorpromazine,Chlorpromazine 25mg,Drug,N/A,,
dcc76540-ed12-4eed-b132-1c61cd897d0a,,Chlorpromazine,Chlorpromazine 25mg/5ml,Chlorpromazine,Chlorpromazine 25mg/5ml,Drug,N/A,,
1ea7e833-d8ec-4ecc-ba70-bb70f8bbf7b6,,Chlorpromazine,Chlorpromazine 25mg/ml 50mg/2ml,Chlorpromazine,Chlorpromazine 25mg/ml 50mg/2ml,Drug,N/A,,
517cb3a8-a05a-4993-949f-59afd19dd001,,Chlorpromazine,Chlorpromazine 25mg/ml/2ml,Chlorpromazine,Chlorpromazine 25mg/ml/2ml,Drug,N/A,,
7e2c3042-abdd-485e-a16f-752b01950242,,Chlorpromazine,Chlorpromazine 50mg,Chlorpromazine,Chlorpromazine 50mg,Drug,N/A,,
9a58f1a3-842c-429a-8d3f-9f743991e69e,,Potassium Chloride,Chlorure de potassium 10%/1g/10ml,Potassium Chloride,Chlorure de potassium 10%/1g/10ml,Drug,N/A,,
ac42e065-5137-4b0b-8f69-402bd0be1130,,Potassium Chloride,Chlorure de potassium 600mg,Potassium Chloride,Chlorure de potassium 600mg,Drug,N/A,,
9339d340-911d-400d-9fba-9227b78b8c3e,,Sodium Chloride,"Chlorure de sodium (Nacl) 0,9%/250ml",Sodium Chloride,"Chlorure de sodium (Nacl) 0,9%/250ml",Drug,N/A,,
406a7bc4-45cc-462f-9a9b-e1df266f630c,,Sodium Chloride,"Chlorure de sodium (Nacl) 0,9%/500ml",Sodium Chloride,"Chlorure de sodium (Nacl) 0,9%/500ml",Drug,N/A,,
b9b620a0-754d-45b4-ba2c-b7195b467a30,,Sodium Chloride,"Chlorure de sodium 0,01% auto-cassable",Sodium Chloride,"Chlorure de sodium 0,01% auto-cassable",Drug,N/A,,
39c9741f-2ef2-469a-b28d-86e96b50bc4e,,Sodium Chloride,Chlorure de Sodium 1g/10ml,Sodium Chloride,Chlorure de Sodium 1g/10ml,Drug,N/A,,
b55bd737-8239-47d5-87c8-75cfca9c7391,,Cinnarizine,Cinnarizine 15mg,Cinnarizine,Cinnarizine 15mg,Drug,N/A,,
be6bf2cd-80e7-4afb-98d8-774837662999,,Ciprofloxacin,"Ciprofloxacine 0,3%",Ciprofloxacin,"Ciprofloxacine 0,3%",Drug,N/A,,
9f2a4c0d-9dd3-415e-a8a8-b64c119820d2,,Ciprofloxacin,Ciprofloxacine 250mg/5ml,Ciprofloxacin,Ciprofloxacine 250mg/5ml,Drug,N/A,,
a8bc5884-6f25-4b4b-950e-8c2f3a1f3f63,,Ciprofloxacin,Ciprofloxacine 2mg/ml,Ciprofloxacin,Ciprofloxacine 2mg/ml,Drug,N/A,,
76aec8a9-6933-4a35-ba97-f4f144993e67,,Ciprofloxacin,Ciprofloxacine 500mg,Ciprofloxacin,Ciprofloxacine 500mg,Drug,N/A,,
85dedb92-0a0c-49f0-8d82-377678d68b49,,Cisplatin,Cisplatine 25mg/FL,Cisplatin,Cisplatine 25mg/FL,Drug,N/A,,
8704cb71-4bc3-4223-8a38-af6fca924b29,,Cisplatin,Cisplatine 50mg,Cisplatin,Cisplatine 50mg,Drug,N/A,,
0b1fe21c-1242-4b69-8471-acbb8892cafb,,Clarithromycin,Clarythromycine 250mg,Clarithromycin,Clarythromycine 250mg,Drug,N/A,,
af878054-20e2-4fff-a790-c7cbc6a9436b,,Clarithromycin,Clarythromycine 500mg,Clarithromycin,Clarythromycine 500mg,Drug,N/A,,
33a18852-e86a-434b-8385-8386e1e09ca8,,Clindamycin,Clindamycine 150mg,Clindamycin,Clindamycine 150mg,Drug,N/A,,
16a2ba4a-c31f-4cb7-a236-a2ef694bc9d8,,Clindamycin,Clindamycine 300mg,Clindamycin,Clindamycine 300mg,Drug,N/A,,
e664b516-1a46-4809-b4a7-3ec86f1ed610,,Clofazimine,Clofazimine 100mg,Clofazimine,Clofazimine 100mg,Drug,N/A,,
84b1354e-5a02-4d82-81cd-e45707d6e041,,Clofazimine,Clofazimine 50mg,Clofazimine,Clofazimine 50mg,Drug,N/A,,
d2401c11-f8c5-4e33-bc18-64cf4f7608d4,,Clomipramine,Clomipramine 10mg,Clomipramine,Clomipramine 10mg,Drug,N/A,,
217f013c-5bdc-4b6d-b6bf-013096524ec1,,Clomipramine,Clomipramine 25mg,Clomipramine,Clomipramine 25mg,Drug,N/A,,
f6080364-a195-4691-8eb6-f22810e59a11,,Clomipramine,Clomipramine 25mg/ml,Clomipramine,Clomipramine 25mg/ml,Drug,N/A,,
fcf20006-6345-431e-a496-62d6fc1afee6,,Clonazepam,"Clonazepam 0,1mg",Clonazepam,"Clonazepam 0,1mg",Drug,N/A,,
7acd178b-c1a1-47fb-a7c7-7125f2329aba,,Clonazepam,Clonazepam 1mg,Clonazepam,Clonazepam 1mg,Drug,N/A,,
9e190179-63ef-409c-b06b-7d0458cd2624,,Clonazepam,Clonazepam 2mg,Clonazepam,Clonazepam 2mg,Drug,N/A,,
aa41a9ef-1d58-4afc-a8e8-6c5c7934cfd2,,Clonidine,"Clonidine 0,15mg",Clonidine,"Clonidine 0,15mg",Drug,N/A,,
e8f4e3d1-96f8-4e8e-881e-9be982a14dac,,Clonidine,"Clonidine 0,15mg/ml",Clonidine,"Clonidine 0,15mg/ml",Drug,N/A,,
752978ac-eeff-409b-8e7c-37438cdb5ed8,,Clotrimazole,Clotrimazole 500mg vaginal,Clotrimazole,Clotrimazole 500mg vaginal,Drug,N/A,,
76ec32eb-4f29-4b04-9cd9-a40429faf172,,Cloxacillin,Cloxacilline 125mg/5ml,Cloxacillin,Cloxacilline 125mg/5ml,Drug,N/A,,
7e45eb0b-9a39-4b20-9e47-524306b60eb6,,Cloxacillin,"Cloxacilline 250mg, sous blister",Cloxacillin,"Cloxacilline 250mg, sous blister",Drug,N/A,,
a6561dd6-3021-4cde-8fcd-ed42b0cb61f5,,Cloxacillin,"Cloxacilline 250mg, sous blister -",Cloxacillin,"Cloxacilline 250mg, sous blister -",Drug,N/A,,
74718856-61f2-4085-a0c8-c2e355a61fe4,,Cloxacillin,Cloxacilline 500mg,Cloxacillin,Cloxacilline 500mg,Drug,N/A,,
4ca76006-eb9a-405c-878f-532090a94dae,,Cloxacillin,"Cloxacilline 500mg/2,5ml, 1000mg/5ml",Cloxacillin,"Cloxacilline 500mg/2,5ml, 1000mg/5ml",Drug,N/A,,
7d571562-f3ab-427f-b034-fbe46e94955f,,Cloxacillin,Cloxacilline PPI 500mg,Cloxacillin,Cloxacilline PPI 500mg,Drug,N/A,,
d0259e19-3215-4089-8db1-2c823c032df8,,Codeine Phosphate,Codeïne Phosphate 30mg,Codeine Phosphate,Codeïne Phosphate 30mg,Drug,N/A,,
cc4262be-8c54-4a94-99b0-29d4d1ad2490,,Codeine + Paracetamol,Codeïne+Paracétamol 20mg+400mg,Codeine + Paracetamol,Codeïne+Paracétamol 20mg+400mg,Drug,N/A,,
81179c58-c2fb-48ec-b87d-5bc2ec83660b,,Colchicine,Colchicine 500mg,Colchicine,Colchicine 500mg,Drug,N/A,,
1008b510-7053-4f4a-9283-ca903adca6be,,Vitamin Complex B1 B6 B12,Complexe vitaminique B1 B6 B12 10mg,Vitamin Complex B1 B6 B12,Complexe vitaminique B1 B6 B12 10mg,Drug,N/A,,
acca9735-a1e0-4b4a-91bd-fd13e1862fe7,,Vitamin Complex B1 B6 B12,Complexe vitaminique B1 B6 B12 15mg,Vitamin Complex B1 B6 B12,Complexe vitaminique B1 B6 B12 15mg,Drug,N/A,,
17851f50-c090-48fd-8250-afd8a20ab5a6,,Disodium Cromoglycate,Cromoglycate disodique 1%,Disodium Cromoglycate,Cromoglycate disodique 1%,Drug,N/A,,
b7f85b08-b9e2-44ae-b422-fdef377d8fbc,,Disodium Cromoglycate,Cromoglycate disodique 20mg pour nébulisation,Disodium Cromoglycate,Cromoglycate disodique 20mg pour nébulisation,Drug,N/A,,
beed3638-873b-4420-87ca-0e43aa44eb99,,Crotamiton,Crotamiton 4g/40g (1%),Crotamiton,Crotamiton 4g/40g (1%),Drug,N/A,,
55315885-dafa-4ebd-a8f4-1e7255a15676,,Cyanocolamine (Vit B12),"Cyanocolamine (Vit. B12) 1mg/ml, 1ml",Cyanocolamine (Vit B12),"Cyanocolamine (Vit. B12) 1mg/ml, 1ml",Drug,N/A,,
b604a922-a48c-4d31-aa91-741d04346f45,,Cyclocérine,Cyclocérine 1g ou,Cyclocérine,Cyclocérine 1g ou,Drug,N/A,,
f68e1ff0-0b23-4d5f-bfdc-0c7c30f5f886,,Cyclopentolate,"Cyclopentolate 0,5%",Cyclopentolate,"Cyclopentolate 0,5%",Drug,N/A,,
eb3231d8-072c-48a3-a697-2ca5702dc783,,Cyclophosphamide,Cyclophosphamide 250mg,Cyclophosphamide,Cyclophosphamide 250mg,Drug,N/A,,
08927574-d06a-4b8b-a9ac-51ee233c0703,,Cyclophosphamide,Cyclophosphamide 500mg/FL,Cyclophosphamide,Cyclophosphamide 500mg/FL,Drug,N/A,,
12df64e3-d590-4d1c-ad90-3b6195443329,,Cyclosporine,Cyclosporine 25mg,Cyclosporine,Cyclosporine 25mg,Drug,N/A,,
b769a425-29b9-479a-8766-1e09b64b8bb2,,Cyproterone,Cyprotérone 100mg,Cyproterone,Cyprotérone 100mg,Drug,N/A,,
24404a5b-381c-4764-b021-93b0acbfce9e,,Cyproterone,Cyprotérone 50mg,Cyproterone,Cyprotérone 50mg,Drug,N/A,,
1a253423-7fc6-439d-bf85-0f5cade20b94,,Cytarabine,Cytarabine 100mg,Cytarabine,Cytarabine 100mg,Drug,N/A,,
4a2b4375-69a5-41ba-a78d-062715779915,,Cytotec,Cytotec 200mg,Cytotec,Cytotec 200mg,Drug,N/A,,
005d5697-39bf-487b-b515-98ce45cc22c4,,Dacarbazine,Dacarbazine 100mg/FL,Dacarbazine,Dacarbazine 100mg/FL,Drug,N/A,,
974ffa1f-3925-4cae-b2b2-1e2f90509778,,Dantrolene,Dantrolène 25mg,Dantrolene,Dantrolène 25mg,Drug,N/A,,
bc060413-f972-472d-88a6-1ddbc5e4f4d4,,Dantrolene,Dantrolène 50mg,Dantrolene,Dantrolène 50mg,Drug,N/A,,
cbdbe3dc-2a4a-4729-b06d-72ce87d97e5c,,Dapsone,Dapsone 25mg,Dapsone,Dapsone 25mg,Drug,N/A,,
cd657ee2-2f5e-4f5e-851d-968c9beb97f4,,Dapsone,Dapsone 50mg,Dapsone,Dapsone 50mg,Drug,N/A,,
e34b5cdc-1435-482d-959a-0db5e92d507c,,Daunorubicin,Daunorubicine 20mg/FL,Daunorubicin,Daunorubicine 20mg/FL,Drug,N/A,,
04963ee4-4604-4074-8fb3-af19f42fb40b,,Desferrioxamine,Deferrioxamine (chelateur du fer) 100mg/ml,Desferrioxamine,Deferrioxamine (chelateur du fer) 100mg/ml,Drug,N/A,,
5026852b-f285-4732-abad-489b656ef40f,,Dermobacter,Dermobacter mous. pour application locale FL/300ml,Dermobacter,Dermobacter mous. pour application locale FL/300ml,Drug,N/A,,
2d799342-892a-40ed-933c-c31fcb90c4a8,,Dexamethasone,"Dexaméthasone 0,5mg",Dexamethasone,"Dexaméthasone 0,5mg",Drug,N/A,,
818add3c-5e27-404b-a63e-5880a002386d,,Dexamethasone,Dexaméthasone 4mg/ml,Dexamethasone,Dexaméthasone 4mg/ml,Drug,N/A,,
1a02920b-67e3-4ab2-a797-b929189828e3,,Dexamethasone,"Dexaméthasone 5mg, sous blister",Dexamethasone,"Dexaméthasone 5mg, sous blister",Drug,N/A,,
17566d31-2173-4953-877b-2a82c093af63,,Dexamethasone Sodium Phosphate,Dexamethasone phosphate sodique 4mg/ml 1ml,Dexamethasone Sodium Phosphate,Dexamethasone phosphate sodique 4mg/ml 1ml,Drug,N/A,,
39414cf3-0c4c-474d-b6f5-ab4470519afa,,Dexamethasone,Dexaméthasone+framycétine (5mg+31 500UI)/5ml,Dexamethasone,Dexaméthasone+framycétine (5mg+31 500UI)/5ml,Drug,N/A,,
7249c3e4-f919-4ccc-b396-8ae7566006eb,,Dexamethasone,Dexamethasone+Néomycine+polymyxine B,Dexamethasone,Dexamethasone+Néomycine+polymyxine B,Drug,N/A,,
ac58fe11-b9c2-4a67-a1ef-fd2133ce5a7c,,Dexamethasone,Dexamethasone+Néomycine+polymyxine B (3mg+10 500UI+18000UI)/3ml,Dexamethasone,Dexamethasone+Néomycine+polymyxine B (3mg+10 500UI+18000UI)/3ml,Drug,N/A,,
88587b35-b869-45b5-8c38-11b2c90372bb,,Dextrométhophane,Dextrométhophane 15mg/ml,Dextrométhophane,Dextrométhophane 15mg/ml,Drug,N/A,,
7f97b227-afef-408a-b4fb-68f458d5be4c,,Dextrométhophane,Dextrométhophane 4mg,Dextrométhophane,Dextrométhophane 4mg,Drug,N/A,,
c5e2457f-fecf-497f-a625-619175da2549,,Dextrométhophane,Dextrométhophane 5mg/ml,Dextrométhophane,Dextrométhophane 5mg/ml,Drug,N/A,,
14a4ec7c-4028-472a-9f85-42ba2fa3ea93,,Diazepam,Diazepam 10mg/2ml,Diazepam,Diazepam 10mg/2ml,Drug,N/A,,
b6c3a432-3038-4d6d-a704-f8fcfa943dba,,Diazepam,"Diazepam 5mg, sous blister",Diazepam,"Diazepam 5mg, sous blister",Drug,N/A,,
38b56fd6-7789-4627-baf6-1724fedcfba1,,Diazepam,Diazepam 5mg/ml,Diazepam,Diazepam 5mg/ml,Drug,N/A,,
eb34afbb-edd5-48fd-8d36-dd19c5eff331,,Diazepam,"Diazépam 5mg/ml/0,5ml par voie rectale",Diazepam,"Diazépam 5mg/ml/0,5ml par voie rectale",Drug,N/A,,
f9a7a8e8-8599-4af9-a607-6a8e3937c6a3,,Diazepam,Diazépam 5mg/ml/2ml,Diazepam,Diazépam 5mg/ml/2ml,Drug,N/A,,
5e4bd1e8-3a33-4190-96b0-9140202801b8,,Diclofenac,Diclofénac 25mg,Diclofenac,Diclofénac 25mg,Drug,N/A,,
91a107cc-56c6-4e2b-a3c8-65de210950c9,,Diclofenac,Diclofénac 50mg,Diclofenac,Diclofénac 50mg,Drug,N/A,,
4027ee86-9e15-4ac2-8e6f-002ffc7c3905,,Diclofenac,Diclofénac 75mg/ml,Diclofenac,Diclofénac 75mg/ml,Drug,N/A,,
50dd1890-30e4-4849-b8da-6360752f77a8,,Diclofenac Sodium,Diclofénac Sodique 25mg/ml,Diclofenac Sodium,Diclofénac Sodique 25mg/ml,Drug,N/A,,
e7481e2b-9704-4ae0-ade0-aea98334a819,,Diclofenac Sodium,Diclofénac Sodique 50mg sous blister,Diclofenac Sodium,Diclofénac Sodique 50mg sous blister,Drug,N/A,,
b5370e81-a74c-47ca-9971-d9ac0107f1e7,,Diclofenac Sodium,Diclofénac Sodique 75mg/3ml,Diclofenac Sodium,Diclofénac Sodique 75mg/3ml,Drug,N/A,,
65758339-1c9b-4fff-adcc-b6364fcfb563,,Diethylcabamazine Citrate,Diethylcabamazine Citrate 50mg sous blister,Diethylcabamazine Citrate,Diethylcabamazine Citrate 50mg sous blister,Drug,N/A,,
cbb0d644-e2f7-440f-91c9-b4b3b10e18a2,,Diethylcarbamazine,Diéthylcarbamazine 100mg,Diethylcarbamazine,Diéthylcarbamazine 100mg,Drug,N/A,,
5ad558ee-f4b7-4310-a212-4f5639f801bd,,Diféuines,"Diféuines (I, II et III) 23mg+32mg+54mg",Diféuines,"Diféuines (I, II et III) 23mg+32mg+54mg",Drug,N/A,,
3fb25c98-6475-4060-b4d3-d791c493bff7,,Digoxin,"Digoxine 0,25mg",Digoxin,"Digoxine 0,25mg",Drug,N/A,,
3f55c9b0-e2fc-4743-b5ec-a9af230626ce,,Digoxin,"Digoxine 250µg, sous blister",Digoxin,"Digoxine 250µg, sous blister",Drug,N/A,,
fe0488d0-918b-44c3-a37f-b11678dd39f8,,Digoxin,Digoxine 250µg/ml,Digoxin,Digoxine 250µg/ml,Drug,N/A,,
427c81a5-8c88-402b-845f-23313adb7c4f,,Digoxin,Digoxine 250µg/ml 2ml,Digoxin,Digoxine 250µg/ml 2ml,Drug,N/A,,
fe486aea-68e4-4026-b142-b703b054676b,,Digoxin,Digoxine 500µg/2ml,Digoxin,Digoxine 500µg/2ml,Drug,N/A,,
61f608eb-2fd0-421b-a156-2a11588f1fff,,Digoxin,Digoxine 50µg/ml,Digoxin,Digoxine 50µg/ml,Drug,N/A,,
1bf430c7-7f74-471f-bb90-0c81a74ff52c,,Dihydralazine,Dihydralazine 200mg,Dihydralazine,Dihydralazine 200mg,Drug,N/A,,
ae6c8dfe-ab7c-4537-9b47-35bc91470378,,Dihydralazine,Dihydralazine 20mg/ml 1ml,Dihydralazine,Dihydralazine 20mg/ml 1ml,Drug,N/A,,
b1e32bfe-2ec4-4a1b-a594-b0e5916b4984,,Isosorbide Dinitrate,Dinitrate d’isosorbide 5mg,Isosorbide Dinitrate,Dinitrate d’isosorbide 5mg,Drug,N/A,,
8c70b1ef-7bf5-4198-9c29-25102b74b294,,Diosmectite,Diosmectite 3g gel en,Diosmectite,Diosmectite 3g gel en,Drug,N/A,,
c48694b5-b39b-4f65-b4ca-ad9e500ed01f,,Carbon Dioxide Inhalation,Dioxyde de carbone,Carbon Dioxide Inhalation,Dioxyde de carbone,Drug,N/A,,
8e5f2ad8-cead-47d4-9046-7582be004d6e,,Dobutamine,Dobutamine 250mg/20ml,Dobutamine,Dobutamine 250mg/20ml,Drug,N/A,,
b874fa9e-92fa-4de0-8688-dfbce0fbb33c,,Docetaxel,"Docétaxel 20mg/0,5ml",Docetaxel,"Docétaxel 20mg/0,5ml",Drug,N/A,,
cced87fa-0ad3-4c9c-91ae-58290d2bb291,,Docetaxel,Docétaxel 80mg/2ml à diluer,Docetaxel,Docétaxel 80mg/2ml à diluer,Drug,N/A,,
7833f1fb-59f2-433b-91e7-8926d3055cf5,,Domperidone,Dompéridone 10mg,Domperidone,Dompéridone 10mg,Drug,N/A,,
d0e31db9-d57d-4479-ad2a-bd4a4c1c31ff,,Dopamine,Dopamine 40mg/ml 5ml,Dopamine,Dopamine 40mg/ml 5ml,Drug,N/A,,
93a1a609-a3a9-4699-9629-74bc9dab6aeb,,Dopamine Hydrochloride,Dopamine Chlorhydrate 200mg/5ml,Dopamine Hydrochloride,Dopamine Chlorhydrate 200mg/5ml,Drug,N/A,,
69741e76-2fd9-48f3-8a41-c7c4276db6c0,,Dopamine Hydrochloride,Dopamine Chlorhydrate 40mg/ml,Dopamine Hydrochloride,Dopamine Chlorhydrate 40mg/ml,Drug,N/A,,
72b3b5e6-09eb-4f8e-a3d6-829ecf483d84,,Doxorubicin,Doxorubicine 2mg/ml,Doxorubicin,Doxorubicine 2mg/ml,Drug,N/A,,
83c3cc91-0421-4fa6-8af7-4f3ff9d4c86d,,Doxycycline,Doxycycline 100mg,Doxycycline,Doxycycline 100mg,Drug,N/A,,
